322912	320508
323616	321208
320276	317869
325512	323107
327648	325247
337258	334856
331940	329533
320440	318039
326012	323608
317508	315105
335072	332668
331596	329193
326654	324254
320004	317600
321412	319008
315956	313547
339738	337335
323772	321366
319072	316668
318988	316588
324278	321873
313832	311430
344358	341953
319350	316945
323328	320923
332210	329805
329502	327097
328486	326079
318906	316497
316988	314583
326484	324081
323360	320951
327188	324785
316290	313884
317762	315357
310922	308515
325090	322688
329778	327374
326118	323717
327218	324814
325416	323012
323442	321036
331840	329431
334576	332171
332300	329895
323462	321056
311102	308699
337656	335252
314472	312069
327470	325067
311218	308816
322262	319863
310418	308013
330570	328168
330522	328119
317576	315175
340110	337703
316326	313922
320060	317656
314762	312356
307880	305479
321090	318685
318026	315623
316642	314238
327988	325585
328638	326234
323268	320867
311452	309051
320614	318211
321300	318897
322492	320092
323594	321188
320904	318502
326980	324576
328062	325658
312074	309676
322728	320321
313490	311084
324774	322370
325656	323253
316348	313945
336602	334195
323120	320715
329186	326784
333978	331573
312194	309789
332422	330018
339824	337419
337592	335192
325662	323258
328512	326110
338234	335823
323516	321111
322304	319899
306052	303649
313590	311188
318734	316331
331956	329554
319932	317526
324488	322082
322336	319933
318466	316058
338096	335692
332748	330342
319682	317279
330640	328237
335110	332707
321516	319112
331394	328989
332292	329887
320126	317719
330602	328201
323610	321209
322132	319729
338164	335760
325920	323514
324894	322487
327128	324716
322976	320569
324368	321961
320890	318484
326600	324193
331582	329182
315228	312822
329238	326833
315828	313423
318904	316496
324434	322030
336706	334304
329254	326851
327658	325254
329192	326788
331798	329398
318510	316105
329628	327223
329758	327351
333356	330950
325678	323273
321486	319080
321718	319315
307714	305307
323580	321177
333810	331402
321566	319161
329692	327286
333814	331409
329296	326893
330080	327678
325902	323497
319834	317431
327860	325453
324684	322283
333298	330890
331310	328908
317590	315179
322918	320516
331026	328625
316470	314070
314750	312345
328202	325796
320948	318544
321086	318678
330452	328047
324686	322282
323756	321350
327304	324898
322426	320022
323322	320920
317564	315156
314582	312176
344704	342300
316340	313935
314884	312480
328718	326316
309754	307352
332468	330062
328056	325650
335624	333219
328836	326436
330552	328146
317934	315529
335280	332877
316796	314387
325942	323536
323014	320605
318616	316215
319376	316972
314038	311633
325040	322637
314774	312367
317234	314832
321972	319569
332206	329799
311084	308683
326528	324121
305660	303253
310204	307798
329416	327011
315288	312884
333304	330900
325340	322939
324970	322568
335482	333075
311814	309408
339136	336731
330840	328438
318790	316387
316986	314582
320656	318247
319044	316639
332266	329863
325592	323190
315392	312987
325302	322900
323872	321462
319062	316654
322446	320047
329350	326949
330470	328064
326608	324206
319968	317562
328898	326493
330626	328218
334836	332430
321030	318628
326836	324430
321348	318941
317994	315587
312690	310284
321976	319573
327472	325067
337492	335087
344664	342260
323040	320639
331148	328744
331816	329410
341214	338809
321188	318784
334086	331680
315226	312823
316564	314159
323214	320812
320654	318250
322932	320530
335854	333449
315990	313583
334746	332341
324634	322231
328594	326190
322354	319947
323666	321260
322580	320177
318908	316506
334698	332292
323450	321046
317724	315319
328638	326235
330674	328270
318164	315759
329140	326736
325064	322661
326174	323773
319530	317125
326108	323703
332816	330413
318520	316115
338880	336475
326696	324292
324904	322501
320638	318233
335542	333137
326228	323823
321928	319527
322190	319785
333922	331518
311088	308682
328990	326587
320288	317883
321568	319163
325058	322652
320812	318410
323416	321013
318986	316583
334742	332341
329702	327300
327242	324832
309472	307068
328144	325738
328714	326311
322016	319612
336130	333725
325730	323328
333938	331534
321658	319251
328358	325951
319146	316745
343038	340634
319028	316624
330818	328415
334406	331999
321924	319518
316472	314069
322074	319667
325218	322814
316904	314505
323876	321468
327770	325365
317874	315470
319426	317022
327912	325507
319502	317101
324782	322381
323182	320781
313778	311373
323330	320926
312612	310210
332652	330251
329844	327441
327988	325582
332008	329603
318040	315639
318530	316122
334806	332403
323874	321470
330038	327634
327512	325110
320352	317948
318248	315842
334078	331674
333446	331044
323480	321075
335278	332876
323652	321246
334962	332561
323616	321216
341268	338863
329202	326796
309640	307237
334780	332372
328874	326465
337016	334609
325358	322955
331590	329188
323364	320961
318694	316287
330590	328186
316470	314064
311652	309249
329902	327501
325964	323557
309384	306978
331802	329400
325236	322832
325740	323338
335084	332683
323284	320881
315254	312848
332652	330250
333570	331165
327576	325170
316978	314576
316124	313718
322484	320081
327726	325322
319222	316821
337822	335418
321620	319218
314080	311676
334048	331648
334504	332098
321150	318745
325930	323525
320242	317838
325294	322890
316712	314311
326014	323611
329724	327320
328352	325950
327750	325349
325642	323241
317992	315587
309620	307212
334588	332183
313288	310884
315826	313418
340658	338253
318396	315994
339734	337332
325856	323449
328362	325956
322244	319840
328744	326343
309674	307269
321412	319005
340802	338398
320152	317750
329416	327015
321698	319291
312004	309598
329444	327041
335512	333107
329300	326895
312114	309710
300226	297824
320604	318203
327322	324917
321148	318742
312690	310286
322146	319739
318210	315804
320388	317984
337432	335028
305232	302827
343038	340633
341248	338845
326792	324388
323858	321455
320694	318290
306584	304181
322608	320203
321350	318945
316522	314118
340958	338557
315918	313513
323682	321280
324062	321654
328512	326107
333478	331076
326370	323966
334216	331812
313708	311304
326640	324236
326994	324590
325430	323028
338662	336256
316270	313869
335460	333051
317432	315027
327794	325389
327886	325483
314456	312053
313726	311320
318150	315745
327664	325257
316368	313964
332790	330383
