21056	20454
22146	21544
21040	20437
21868	21265
21656	21055
21060	20456
21018	20416
20980	20375
20212	19609
19874	19271
19830	19227
20818	20214
21818	21215
21192	20589
20706	20103
19676	19074
19878	19273
21298	20694
21796	21194
20496	19894
21556	20952
20116	19513
21104	20503
21238	20634
21354	20754
19732	19129
20590	19987
21386	20783
22722	22121
20318	19716
21724	21123
21536	20934
21594	20991
20872	20270
22380	21775
21336	20734
19758	19155
22146	21541
21400	20798
21192	20585
20166	19566
20746	20143
23094	22491
20030	19426
22302	21697
20968	20367
22276	21671
21988	21387
19574	18973
22466	21864
21512	20912
19918	19316
22440	21837
20396	19796
20788	20184
20676	20074
21886	21282
22574	21972
20536	19933
21964	21358
19064	18463
22326	21718
21358	20754
19740	19139
20912	20310
21274	20673
19740	19137
21980	21374
21264	20662
22266	21662
20244	19637
22696	22092
18604	18000
21092	20490
19862	19259
19868	19266
20228	19621
20694	20090
20356	19755
21314	20712
20878	20275
20886	20286
20416	19814
21782	21179
20384	19779
22746	22143
21650	21050
21234	20635
21606	21000
20930	20329
20402	19796
19594	18994
21266	20659
20430	19830
21710	21108
20450	19844
22378	21774
21122	20522
21390	20784
22260	21658
20680	20077
21464	20860
22508	21905
21534	20932
21602	21001
20340	19738
21078	20473
20538	19931
22120	21516
22846	22243
21322	20719
21396	20789
20278	19679
20474	19873
21564	20964
21770	21165
20592	19988
21694	21086
22400	21798
21762	21159
19652	19047
20092	19493
22002	21403
21864	21263
20194	19592
22602	21995
21380	20779
22108	21505
20960	20357
21290	20685
21956	21354
21044	20437
21036	20433
22258	21658
19324	18721
21320	20716
20456	19853
22078	21475
21070	20463
19876	19269
21202	20598
21730	21124
19662	19059
19040	18438
20704	20103
21390	20786
21308	20702
21850	21250
20646	20043
20794	20196
22764	22163
21312	20706
21636	21031
20370	19767
19008	18407
21616	21012
23000	22394
20086	19483
21598	20997
21842	21242
21374	20767
20182	19581
21022	20420
19746	19144
19716	19111
20750	20146
20970	20368
23254	22649
21592	20993
20948	20343
21112	20510
21102	20502
20574	19974
19508	18909
21982	21375
21668	21064
21532	20931
20440	19837
20302	19697
20708	20100
21002	20398
21578	20975
21108	20504
24004	23404
20510	19904
21218	20618
21396	20794
22000	21399
21498	20890
20498	19896
21262	20662
23280	22673
20232	19632
19994	19393
21860	21254
22382	21781
20904	20298
21130	20530
21810	21207
21120	20516
21636	21032
22796	22192
20484	19877
22036	21434
19638	19034
22354	21751
19596	18993
21088	20485
22424	21822
20914	20309
20710	20105
19606	19002
21230	20630
21126	20521
23232	22629
20778	20174
19360	18758
20250	19644
19764	19158
21404	20801
21772	21169
21106	20501
21034	20434
19578	18976
21246	20641
20198	19598
21666	21062
21472	20870
20232	19628
22216	21611
19998	19395
20060	19453
22448	21841
20708	20104
21934	21331
20922	20319
20722	20117
21454	20851
20158	19553
21388	20785
20530	19924
20562	19961
22034	21432
20978	20377
20506	19903
20416	19811
20952	20351
22702	22100
20680	20078
20310	19706
21786	21182
21958	21355
22286	21685
21562	20959
20588	19986
20278	19676
22366	21764
19166	18563
22428	21821
20344	19741
21608	21007
20760	20159
20884	20282
20100	19498
19800	19196
19324	18721
19358	18757
22212	21610
19620	19015
20370	19768
20916	20311
20722	20118
18672	18070
21422	20817
19480	18876
18824	18224
21448	20846
21686	21084
20500	19896
19632	19029
21832	21232
21810	21212
19316	18713
20770	20166
21930	21322
20316	19713
21800	21198
21854	21255
21102	20501
22742	22139
21922	21321
20420	19818
21260	20655
20928	20328
21838	21234
21284	20681
21000	20399
21394	20792
20430	19826
21602	20996
20892	20290
19820	19216
19792	19191
20836	20234
20268	19665
22180	21574
21584	20979
20762	20164
21700	21096
21452	20849
21194	20592
21620	21015
21582	20981
21438	20837
